,id,date,dateYear,dateMonth,dateDay,rating,content
1375,1376,20211108,2021,11,08,1,신분증 인증 인식율 너무 형편없네요.. 인식이되야 등록을 할텐데
1376,1377,20210727,2021,07,27,1,장난하나요 진짜 은행앱이 맞나요 무슨 응답없음이뜨고 이체도안되고 전화도 다통화중이라1시간동안 안받고 빨리 이체해야하는데 이거 망치면 책임지실겁니까 이어플 다시는 안씁니다 진짜 답답하네
1377,1378,20210810,2021,08,10,5,이번 색상은 좀 매력도가 덜해요. 이전에 훨깔끔하고 좋았음
1378,1379,20181223,2018,12,23,1,사용하지도 않는데 배터리 소모율이 너무높아요
1379,1380,20210219,2021,02,19,1,회원가입하는도중 핸드폰인증후 기기등록하는데 갑자기 설정해놓지도않은 비번을 누르라하는데 어쩌라는건가요....
1380,1381,20210315,2021,03,15,1,아니 이용약관에서 10분째 안넘어갑니다. 핸드폰 껏다켜도 먹통이네요
1381,1382,20201230,2020,12,30,1,어플리케이션 업데이트가 필요한 경우 얼럿 하나만 좀 띄워서 강제 업데이트를 하도록 해주세요 저도 앱 개발지지만 이건 좀...
1382,1383,20210423,2021,04,23,5,각종 수수료가 안나가고 체크카드 이체 한도가 없어서 너무 좋아요.
1383,1384,20210223,2021,02,23,1,급하게 출금 해야 하는데 계속 로딩중... 별 하나도 아깝다 이런걸 앱이라고 휴...
1384,1385,20200717,2020,07,17,1,한도 바꾸는 탭이 아무리찾아도없네 뭐이래 불편하게 만듬???대체 이체한도 변경 어디있어요???
1385,1386,20210925,2021,09,25,1,휴대폰 OTP도 작동 안되고 입출금 알람도 안오네요
1386,1387,20220601,2022,06,01,1,업데이트하는데대기중이라고한시간째뜨는중. 아니 저렇게되면 지금급한사람은 어떻게하라는건지? 대기중이라고2시간째뜨면입금을받지말던가요? 지금 입금시키고옮겨놨는데 할게많은데 저러면어떻하라는건지
1387,1388,20210418,2021,04,18,1,간편인증번호도 없는데 뭘 치라는건지 만든적도 없는 계좌는 뭘로 확인하나요 확인방법도 없고... 빨리 답주세요
1388,1389,20210208,2021,02,08,1,수수료 무료라하더니 한도를 1일 100만원으로 정해놓고 늘리지도 못하고 고객센터는 전화도 안받고 이런..***
1389,1390,20210429,2021,04,29,5,쓸만한 은행앱은 케이뱅크와 카카오뱅크 밖에 없는 것 같아요 이 두개 쓰다가 일반 은행 앱 켜면 어질어질.... 당장 보기에는 카카오가 심플하지만 자잘한 편의성은 케이뱅크가 더 잘되어있어서 좋아요. 고객센터도 친절하구요
1390,1391,20210915,2021,09,15,1,진짜 최악의 어플로 살면서 리뷰첨쓴다 ㄷ 메크로 답변부터 사용자들의 사용감이 매우 불편해서 다들 켜지도 않은 어플이 될거같내요
1391,1392,20210509,2021,05,09,1,신분증 사진 이 않찍혀요~~ 불편해요~~어떻게해야되요~~??? 어느 정도 맞춰도 않되는데.... 개선 좀 해주세요~~
1392,1393,20210223,2021,02,23,1,아니 아예 어플이 시작이 안되는데요??? 지금 세번 재설치하고 폰 껐다켜봐도 안됨 도대체 어떻게 쓰라는거???
1393,1394,20210713,2021,07,13,1,어플 맛갔는데 안고치고 머하세요????? 다시깔아도 흰 화면 다음으로 넘어가질 않는데 ㅡㅡ
1394,1395,20210826,2021,08,26,1,공인인증서로 타인명의핸드폰 본인인증 되는 기능이 된다고 하면서 왜 만들려면 외국인은 개설이 불가하다고 하나요? 내국인인데 외국인이라고 해버리면 공인인증서 기능을 뭐하러 만들어 논건지 이해가 되지 않네요...이런거 제발좀 개선 부탁합니다
1395,1396,20210615,2021,06,15,1,네트워크니 캐시니 하고 있는거 보니 접속 오류 원인도 명확히 파악 못하고 있나보네요. 은행업을 이런 식으로 하다니 기가 막힙니다.
1396,1397,20190625,2019,06,25,2,디자인이 초기버전이 좋아요 계좌목록이 한번에 나오는...
1397,1398,20181219,2018,12,19,1,어플이 실행이 안 되요. 켜자마자 뜨기도 전에 중지됨.
1398,1399,20210325,2021,03,25,5,아래 하단 설명처럼 3월 22일 기준으로 업데이트 하고 다 했는데도 앱이 안열려요.. 일단 5점은 드리는데... 어떻게 해야할까요 갤럭시21플러스 입니다
1399,1400,20210626,2021,06,26,1,카드발급이 안됩니다 민증 발급일 입력하면 306하면서 에러떠요
1400,1401,20210513,2021,05,13,3,앱이 갑자기 전혀 실행이 되지않아요.다른건 모두 되는데 이 앱만 그러네요...v30 입니다 ㅠㅠ.
1401,1402,20200724,2020,07,24,4,앱 입출금 알림 만들어 주세요 다른 은행 어플들은 알림 오는데 너무 편하고 좋더라구요 알림만 만들어 주시면 별5개 입니다
1402,1403,20210726,2021,07,26,3,다른분들이 이미 남기신 것처럼 흰화면에 케이뱅크 로고만 나와요... 대댓글 남겨주신 해보라고 한 1번~4번까지 해봤는데도 왜 안될까요ㅜㅜ 자동이체 실패라고 떠서 얼른 잔액 확인 해봐야합니다..
1403,1404,20190311,2019,03,11,1,갑자기왜로그인이 안되나요... 로그인하려고보니까 정보도 다 날아가있고 다른인증으로 로그인이 안눌러지네요
1404,1405,20211011,2021,10,11,1,리뉴얼하고 쓰레기처럼 느려짐 로고도 이전이 세련됨.
1405,1406,20210224,2021,02,24,1,먹통 고쳐지지도 않고 수시로 계속됨 업비트 아니었으면 쓰지도 않음
1406,1407,20190613,2019,06,13,1,otp인증 하려고 영상통화30번넘게 시도했는대 안되서 못해먹겠다 v50인대 안됨 영상통화를 타사는 하지도 않는대 지들이 머가 잘나서 해야하는지 고객센터는 폰을 껏다 켜보라고하는대 누가 바보인가
1407,1408,20190118,2019,01,18,1,휴 오랜만에 다시 접속하려니 못하겠다 포기 앱지도가 먼가 정리가 안된거 같네요
1408,1409,20190103,2019,01,03,1,신분증사진만 한 20번 찍은것같은데 인식안됨으로 결국 가입못하고 삭제합니다.카카오뱅크는 한번에 자동으로 인식이되던데요..답답해서 그냥 삭제합니다
1409,1410,20210727,2021,07,27,1,오류 빨리 해결해주세요ㅠㅜ결제도 안되고 통화해도 기다리라고하고ㅠㅠㅠㅠㅠㅠ은행어플인데 카드도 계좌도 전부 사용 안되요 지금 써야되는데ㅠㅠㅜ
1410,1411,20210308,2021,03,08,1,계좌 개설하고 대출한도 조회했더니 신용점수가 400점이 내려갔습니다 ㅜ 짜증나서 계좌없애야 겠네요 별한개도 주기싫네요
1411,1412,20210627,2021,06,27,1,계좌 개설하는데 인증번호만 받으면 정지가 돼버리네요. 계좌를 못 만들고있어요. 빠른해결 부탁해요
1412,1413,20210819,2021,08,19,3,아이콘이 너무 생뚱맞다. 취지는 알겠으나 자고로 아이콘은 직관성이 있어야 하는데 케이뱅크의 m자 형상은 도무지 낯설기만 하다. 네이비 색깔도 정이 안간다. 예전 것이 백만 배 나았다.
1413,1414,20210509,2021,05,09,1,연락하라는 문자뜨면서 통화는안되고 ..입출금해야는데 몇일째 통화시도해봣지만 ..불편하네요
1414,1415,20220308,2022,03,08,5,"이체 시 계좌번호 직접 입력할 때, 클립보드에 복사된 계좌번호 붙여넣기가 안 됩니다."
1415,1416,20190830,2019,08,30,3,다 좋은데 왜 지문인식이 가끔 잘 안먹히는지 수정좀 해봐요.
1416,1417,20201217,2020,12,17,1,토스보다 별로임 ㄹㅇ 쓰지마셈 ㅋㅋㄱ 사기당함 ㄹㅇ 뿌링클 준다해서 가입하고 계좌도 만들었더만 사기꾼들이네
1417,1418,20210315,2021,03,15,1,계좌인증실패 입력한계좌번호가 유효하지않다고 계속뜨는데 왜그럴까요.?앱을 제거했다가 다시 진행하는데도 그러네요~
1418,1419,20220102,2022,01,02,1,타은행 공동인증서 가져오기는 했는데 업데이트가 안 되고 계속 없다고 합니다. ㅠ
1419,1420,20210402,2021,04,02,1,어느날 갑자기 로딩화면에서 멈춰버림 이거 뭔가요. 전화상담도 안되고
1420,1421,20210413,2021,04,13,1,일주일넘게접속이되질않고로딩화면에서멈춰사용을못하네요 왜그러는거죠???
1421,1422,20210414,2021,04,14,1,프로그램 접속이 않됩니다 사용자 많아 안된다고 해서 아침 7시에 접속해도 않되요..
1422,1423,20220627,2022,06,27,2,아직 계정 통장못만듬
1423,1424,20210223,2021,02,23,1,들어가지지가 않아요 써야하는데 ㅡㅡ 다시 지우고 깔았는데도 k로그만 보이고 아무것도 안보여요 ㅡㅡ
1424,1425,20211029,2021,10,29,1,어플디자인좀 바꿔주세요 빨간색일때가 더 좋았는데 바뀌고 더 안쓰고있네ㅠ
1425,1426,20190901,2019,09,01,1,다른어플 다실행되는데 이 어플만 벌써..3일째 못들어가고 있습니다.ㅜ 계속 튕기네요 송금해야하는데 3일째 못하고있죠
1426,1427,20210223,2021,02,23,1,"아 다시 설치해도 안되고 걍 안되여 zflip이고 10, one ui 2.5에요 업무에 써야되는데 돌겠네여"
1427,1428,20210219,2021,02,19,1,계좌만드려고 할 때 1원보내고 4자리 숫자보내라고 하는데 그거하러나갔다 화면복귀시키면 초기화되서 인증번호 다시 보내야되고 또 4자리 확인하고 오면 인증번호 다시 보내라고 첨부터 돌아가고 이게 뭐하는 짓인지 짜증나서 그냥 안 쓰고 맘
1428,1429,20210809,2021,08,09,1,신분증 촬영에서 터치를 해도 전환이 안되서 사용을 못하고 있네요 어떻게 해야 되나요?
1429,1430,20201225,2020,12,25,1,비대면만하면서 업뎃했다고 오류나서 다시깔아야되다니 수준이보이니 신뢰성이너무 떨어져 거래하면 안될듯
1430,1431,20210507,2021,05,07,5,사용이 쉬고 화면을 크게해서 보기 좋습니다
1431,1432,20210705,2021,07,05,1,거지같네 신분증 제대로 찍어도 반사되서 확인 어렵다고 하네 골때린어플임 잘만 쳐 보이는구만
1432,1433,20220304,2022,03,04,1,이건 가입했더니 신분증인식도 안되고 로그인도 시도안되네? 마케팅팀 뭐함?
1433,1434,20200503,2020,05,03,1,자꾸 케이뱅크 로고만 뜨고 로딩화면에서 안넘어가네요. 매번 새로까는것도 개빡치고 원래 안이랬는데
1434,1435,20210405,2021,04,05,2,설치하기 진행이 돌기만 하고 완료가 안됍니다 이 오류수정방법을 원합니다
1435,1436,20210406,2021,04,06,3,신분증 촬영만 5번은 한것 같은데 재확인이 필요하다는 메세지만 뜹니다. 확인해주세요.
1436,1437,20220505,2022,05,05,1,"이체한도 걸고, 이체하는데 인증걸고 다른 회사는 편하게 만드는데, 갈수록 제한걸고 불편함 사용하지 말라는것 같음... 채팅상담해도 제대로 모르고 귀잖고 짜증 섞인 반응임... 관공서 이용할때 보다 더 불친절하고 고자세임... KT 도 상담원 전화도 안 끊었는데, 뒷담화 들으라고 고객 비하 하더니... 계열사라 그런지 비슷비슷함... 덕분에 수익남기고, 보유주식 정리함...다시는 거들떠도 안보는것이 좋음... 최대한 갑질 KT 관련은 사용안하도록 노력중임... 그리고 타사 인터넷은행, RP 비교해도 이자 적게주고 불편함... 개인정보도 털어서 자기들 끼리 괴롭히는 용도로 사용하는듯한 느낌 받음... 개인적 사정상 번호도 여러개 사용하고, 기기도 여러개인데, 기술력이 안되니 1개 기기만 되고 노답임 인터넷은행 아닌곳도 기기인증해서 편하게 여러대 이용가능한데... 개설안하는것이 정신 건강에 좋음..."
1437,1438,20210403,2021,04,03,1,오류도 많고 재설치 해야 쓸수 있고 재설치해도 앱이 정상동작 안한다. 하루종일 진짜 개고생하네..형편없는 은행 ..은행 맞냐 단어도 아깝다! 업비트 아님 쓸일도 없었을거다 거지같은 케이뱅크
1438,1439,20210409,2021,04,09,1,진짜 가입오류 짜증난다 가입도중 앱이 튕겻는데 계좌는 있다고 나오고 접속은 안되고
1439,1440,20210421,2021,04,21,3,올원뱅킹에서 k뱅크로 송금을 잘못하였습니다.자금반환청구를 올원뱅크에다 신청하고 k뱅크에의뢰를했어요. 너무갑갑해서문자올러봅니다 나의실수지만 큰돈이라서 회수요청했는데 본인한테연락이됬다고하는데.아직돈을반환받지못하였습니다. 이럴때 진짜잘못한실수로 인하여 상심이 큽니다. 상대방에게배려부탁드립니다
1440,1441,20190409,2019,04,09,4,다른 건 괜찮은데 푸시알림이 자주 안 떠요 카드 쓰거나 이체 받으면 시간 좀 지난 후에 뜨거나 아예 안 뜨다가 앱 실행해야 한꺼번에 뜨거나 하는데 불....편.....해요..... 고쳐주세여.......
1441,1442,20191118,2019,11,18,1,언제 깔앗는지 모르겠어요 언제 왜 깐건지 알수있을까요? 오늘 베터리 소모된다고 알림떠서 알앗거든요.. 사용해본적도 없는데;;
1442,1443,20210403,2021,04,03,1,아니 계좌만든적도없는데 만들어졌다하고 다른계좌도못만들고 서비스센터번호도없고 뭐하자는거지
1443,1444,20190128,2019,01,28,3,고객센터 챗봇 너무 느려요. 봇이면 사람이 직접 대답해주는것도 아닐텐데 챗봇 누르면 연결중입니다만 1분 이상 뜨고.. 질문 하나 하면 답변오는데 한나절.
1444,1445,20200418,2020,04,18,1,비번 설정하는데 특수문자 적어야해서 적으려함 멈춰버리네요 ㅡㅡ 카네카드 만드려다 실패 퉷 더러버서 안만듭니다
1445,1446,20210413,2021,04,13,1,아니 도대체 업뎃하고나서 로그인화면 비밀번호치거나 그런거할때 먹통뭡니까 신속하게 오류안고치면 카뱅계좌쓸랍니다 케이뱅크안쓰고
1446,1447,20210709,2021,07,09,2,급하게 돈이체해야되는데 어제 세벽부터 접속이안되고있어요 미쳐버림...
1447,1448,20210816,2021,08,16,2,업데이트후 비정상 동작이감지되었다면서 로그인이안됩니다
1448,1449,20190510,2019,05,10,3,삼성패스 인증 속도 최적화 좀 제발 해주세요...... 노트9인데 무슨 창 뜨는데 5초나 걸리는게 말입니까...... 인증 지문도 여러개 등록할수있게 해주세요.....
1449,1450,20210620,2021,06,20,1,작동을안함 이유도없음 캐시 삭제해도 안됨 지웠다 깔아도안됨 와이파이잡아도 안됨 그냥 안됨 설명좀 !!!!
1450,1451,20190818,2019,08,18,3,다 좋은데 적금 중도인출시 UBKEY 연동이 안되요. 겔노트8이고 유선인증 후 공인이증단계에서 유비키누르면 하얀화면 밖에 안떠요. 어떻게 해야되요?
1451,1452,20220531,2022,05,31,1,와 업비트에서 출금했는데 지금20분째 돈이 안들어오고 전화를 몇통째하는데 안받냐 바쁜건알겠는데 은행이 이래도돼? 내돈 언제들어오냐
1452,1453,20211205,2021,12,05,2,Kt통신사 혜택창만 나오고 안으로 들어갈 수가 없습니다 어짜피 알뜰폰이라 뭘 어쩌지도 못하는데 다음으로 넘어가는것도 안나오고요
1453,1454,20210904,2021,09,04,1,왜 바탕화면에서 로딩이 안되나요? 빠른복구좀요
1454,1455,20200718,2020,07,18,3,로그아웃 기능 찾기 힘듬 상단 실명부근 배치요망.
1455,1456,20220617,2022,06,17,1,서버 폭파 복구 안됨
1456,1457,20210223,2021,02,23,1,급한데무한로딩화면이네 폰껏다켜도안되고 어플재설치해도안되네 스트레스받기싫으면 케이뱅크는 권하지않습니다
1457,1458,20210208,2021,02,08,2,신분증 인증이 안되서 담당자가 확인해야 한다거 떠요.. ㅡㅡ 처리좀해쥬세요!!
1458,1459,20210728,2021,07,28,3,알림설정 돼있는데도 입출금 결제등 표시가 하나도 안떠요... ㅜ ㅜ
1459,1460,20210223,2021,02,23,1,앱 실행안됩니다요.휴대종료하고 다사해도 안되요.빨리 해결부탁요
1460,1461,20201027,2020,10,27,1,네이버 포인트 이벤트 더럽게 진행하네 계좌 해지합니다 할거면 간단하게 좀 하지
1461,1462,20210109,2021,01,09,1,1점도 아깝네요. 간편비밀번호 입력하라는데 사용할수없는 아이디입니다는 왜 나오는건지..ㅋㅋ..다들 카카오뱅크쓰세요 훨씬 편합니다
1462,1463,20211027,2021,10,27,1,뭐하는건가요 주문은 취소됐는데 결제가 왜 두번이나 되는거죠????? 맨날 전산오류인가요 뭐하자는거죠????
1463,1464,20200816,2020,08,16,1,계속 사용중이였는데 갑자기 폰에서 앱이 안열리고 그냥 흰화면만 뜨는데 이유가 뭔가요?
1464,1465,20190825,2019,08,25,1,사실상 이런 방식의 어플은 ocr이 완벽해야하는데 버그가 많다.
1465,1466,20210224,2021,02,24,1,신분증 재확인 왜해야 하는지도 모르겠고 할거면 빨리좀 해주세요.
1466,1467,20210201,2021,02,01,1,정말어처구니없네 가입다하고 이체도하고썼는데 갑자기 신분증재확인 짱나네 첨부터하던가 거지같네요 일좀똑바로하세요
1467,1468,20210703,2021,07,03,1,지금 예금을 빼야되는데 앱이 안켜집니다...지금 뭐하자는 거에요?????삭제하고 다시깔아도 안돼는데 당장 해결 바랍니다.며칠동안 다수가 이러는거면 앱에 문제가 있은거 같은데 밑에 글들에 답변 복붙 말고 정확한 해결방안을 주세요
1468,1469,20210828,2021,08,28,5,대출도 편리하고 이체수수료도없구 최고입니다.
1469,1470,20181224,2018,12,24,1,그냥 이체는 안되고 메뉴에 퀵송금 하니까 되네요 답답해죽을뻔 ㅜㅜ 암튼 그냥 이체도 빨리 고쳐주세요
1470,1471,20210712,2021,07,12,1,첫화면에서 멈춰있습니다. 푸쉬만 열심히 됩니다. 비추입니다
1471,1472,20210830,2021,08,30,1,아니업뎃하고나서 왤케 잘안켜져요 진짜승질나죽겟네 예전에는 안그랬는데 업뎃이후로맨말이래요 급해죽겟눈데 짜증날정도네
1472,1473,20201109,2020,11,09,1,뭔 이딴 앱이 있나 싶을 정도로 홀로그램때문에 다시 찍어야 된다나 뭐라나 ㅡㅡ 하.... 답답하네요
1473,1474,20210412,2021,04,12,1,아니케이뱅크가 가장 최근에 설치한 앱인데 케이뱅크를 삭제합니까? 팀뷰어 안깔려있고 블랙앱이 뭔지 모르겠는데 앱이 몇백개는 되는데 어떻게 하나씩 다지워봅니까?
1474,1475,20210816,2021,08,16,1,이거 서버문제지 아이폰인데 그냥튕기는데 어디서 설정어쩌구저쩌구야 개소리말고 복구하세요
1475,1476,20220404,2022,04,04,1,이딴 쓰레기 쓰지마시고 진짜 후회합니다
1476,1477,20220309,2022,03,09,1,공인인증서 발급쉽게좀 해주세요 타기관꺼써서등록했는데도 찾지도못하고계속재발급받으라그러고삽질몇일째인지 유비키까지썼는데 무소용 어질어질하다 개발자들일좀해라 회사출근하면 주식장만보고있니?
1477,1478,20211114,2021,11,14,3,지문인증 재등록할때마다 신분증확인은 좀 너무하지않나요..
1478,1479,20210417,2021,04,17,1,입금할때는 잘만 들어가지는데 출금하려고 하니까 거짓말처럼 앱이 안켜지네요 화나게 하지말고 고치세요
1479,1480,20211207,2021,12,07,1,휴대폰을 바꾸면서 어플을 다시 깔고 인증서로 본인인증 할려는데 하루종일 해도 안되네요...
1480,1481,20210816,2021,08,16,1,업데이트했는데도 왜 계속비정상작동으로 나오나요 돈도못빼고이게 머하는짓인지ㅡㅡ
1481,1482,20210117,2021,01,17,1,재인증 받으려는데 거래목적 항목 선택할 수가 없어서 진행이 안되네요..
1482,1483,20210217,2021,02,17,2,가입 하려는데 본인인증하고 간편 비밀번호를 등록하기전에 계속 오류나서 재 설정도 안되고 다시 개설하려는데 3월 달에 하라는데 뭐죵?
1483,1484,20200112,2020,01,12,4,조금만 더 개선해주세요 케이뱅크체크카드 전산이 비씨카드이다보니 하필 카드결제가많을 설명절에 비씨카드전산점검 예정으로 비씨모든체크카드가 안될때 신한(구엘지)카드와 삼성카드의 체크카드도 케이뱅크로 이용가능했으면좋겠습니다 그리하면 주거래은행 선정과 동시에 이렇게점검시 대체카드로 대비도가능해 질거같네요
1484,1485,20210604,2021,06,04,1,저도 밑에분처럼 노트9인데 며칠째먹통입니다. 상담원분이 열심히 복붙하시는 5g전환 캐시삭제 이딴건 효과없구요. 지웠다깔면 한번은 될것같은데 은행앱쓰자고 이걸 일일히 할순없잖아요? 며칠째이모양인데 해결바랍니다.
1485,1486,20210805,2021,08,05,1,준비가 안되었으면 시작하지 않는게 낫죠..이간 뭐 하루 종일 제거했다 설치했다가 짜증만 많이 나네요.
1486,1487,20210419,2021,04,19,1,비번 입력도 하지 안했는데 오류로 접속도 안됨ㅡㅡ
1487,1488,20190516,2019,05,16,2,지문인식오류에지금은로그인오류떠서사용못하고있네요기종은갤럭시s8이에요
1488,1489,20210715,2021,07,15,1,본인인증했는데 계속 알수없는 오류뜸 개설도 못하는데 뭘 하란거
1489,1490,20190710,2019,07,10,1,배터리최적화 업뎃안해요?자고일어나면 맨날알림뜨네
1490,1491,20190429,2019,04,29,1,아주불친절하고 지들이할수있는일도 고객에게떠넘기더라 실제내가경험한일이다.
1491,1492,20190919,2019,09,19,1,푸시 알림이 안 울려요 삭제했다 다시 깔아봐도 어플 들어가지않으면 울리지않아요 저만 그런거도 아니고 아래 답변 달아준걸로 해봐도 안되는데 이거 업뎃을 하든 어떻게든 해결해야하는거 아닌가요? 하루이틀이면 괜찮아지겠지했는데 일주일가량 이래요 다른거도 아니고 은행어플인데 잔액 확인이 안되어서 넘 불편하고 짜증나요 09/19 추가 지금은 알림이 울리긴하는데 넘 늦네요 정말 아침 8시 40분가량 결제한게 오후2시반에 울리면 대체 알림 기능의 효용성은 뭐죠? 정말 언제 고쳐주실거예요 답답해죽겠어요
1492,1493,20210222,2021,02,22,1,삼성 갤럭시 시리즈 one ui 3.1 업데이트하면 실행중 먹통됨 참고들하세요
1493,1494,20200929,2020,09,29,2,컬처랜드 문화상품권 이벤트 참여로 계좌개설을 하려는데 이벤트 페이지에서 신분증 인식이 되지 않아 개설을 못 해서 앱을 설치해서 개설하고 문의를 드렸는데 이벤트 페이지에서 개설을 해야만 받을 수 있다고 하네요 신분증 인식 때문에 리뷰 평점이 좋지 않은데도 불구하고 빠른 일처리를 안 해주시니 이벤트 참여도 못 했네요 저처럼 신분증 인식 문제가 있으신 분은 먼저 고객센터 문의 하시고 개설 하시는 게 좋을 것 같습니다. 다들 참고하시고 이벤트 꼭 참여하세요..
1494,1495,20190220,2019,02,20,1,최악의 어플.. 흰색화면만 뜨고 아무것도 안됨.. 신규가입하려했는데 그냥 삭제합니다 데스트탑으로 홈페이지 들어가서 하려해도 안되네요 저랑 안맞는 은행인가봐요
1495,1496,20200521,2020,05,21,2,출금알람이 너무 중복으로 와서 가계부 다 망쳐놓아요 버그 수정 해주세요~
1496,1497,20210624,2021,06,24,1,별점하나도 아깝다 아니 XIBAR 인증번호 와서 쓰고 다음 눌르는데 넘어가 지지도 않으면 어떻게 만들라는거야 개념이 있는거냐 없는거냐 비응신들아ㅡㅡ
1497,1498,20201231,2020,12,31,5,이번 UI 업데이트 예쁘고 쓰기 진짜 편하네요
1498,1499,20201231,2020,12,31,1,아! 해킹앱이 발견되어 사용할수 없다는데 아무리해봐도 안되는데 이게 무슨은행앱이냐 접속이되어야 인출을하지
1499,1500,20210403,2021,04,03,1,아니 신분증을 인식햇는데 오류뜨면서 개설은 되지않고 직원은 하루종일 연결해도 연결안되고 통화예약을 남겨놔도 연락도 안오고 이게 뭡니까?ㅡㅡ
1500,1501,20210926,2021,09,26,1,충전기를 꽂을때만 앱일림이 뜨네염...뭔짓을한겁니까..잣같네염 ㅎ0ㅎ
1501,1502,20210525,2021,05,25,1,"인터넷 접속도 안되고, 전화 연결도 안되고...정말 돌겠네요..."
1502,1503,20210623,2021,06,23,1,접속은 되지도않은 한심하고 쓰레기같은어플 돈 중요할때 못빼서 큰손해만 얻고감 ㅅㄱ
1503,1504,20210402,2021,04,02,1,인증 중 오류가 떠서 삭제하고 다시 설치해도 안되네요.
1504,1505,20210605,2021,06,05,1,로그인이 안돼요. 어제 저녁에 어플 접속하려고 하니 첫화면만 뜨고 그 뒤로 진행이 안돼요. 벌써 세 번이나 삭제했다가 다시 깔았는데도 이래서 은행에 있는 돈 다른데로 옮겨야할 듯.. 다 해보고 어플 다섯번쯤 삭제했다가 다시 깔아도 안돼요.
1505,1506,20210324,2021,03,24,1,카메라가 안찍힘 하 몇분을 해도 안되네 별1점도 아깝네요 이런거는 좀 고쳐주시죠? 뭐 써먹겠나
1506,1507,20190211,2019,02,11,1,주민등록 사진을 몇번찍어도 되도 않게 해놨네 임시민증은 민증이 아니냐 걍 거르셈 시작부터가 문제네
1507,1508,20210402,2021,04,02,1,아으18 업데이트 했더니 바이오인증 바뀌었다며 본인 인증 다시해야함 내 명의 폰도 카드도 없는데 조깥네
1508,1509,20210803,2021,08,03,1,별 한개도 아깝네요. 계좌가 안만들어져요. 인증 번호 받고 다음 버튼이 안눌립니다;
1509,1510,20210510,2021,05,10,1,무슨 이유인지 주거래은행이 지급정지 되엇는데.. 계좌도 없는 케이뱅크에서 요청한 것이라는데 고객센터 에서는 알수없는 말만 반복할뿐 지들도 이유를 모른다....
1510,1511,20190404,2019,04,04,1,백그라운드에 2시간 놔뒀다고 배터리가 5%나 닳는 앱은 처음 봄
1511,1512,20200430,2020,04,30,1,왜 계속 화면이 안뜨는거죠 케이뱅크 마크에서 넘어가질 않습니다. 어플이 편리해서 주사용 은행으로까지 됐었는데 이러면 어떻게 돈을 쓰란겁니까?
1512,1513,20210308,2021,03,08,5,기기인증하기가 안됩니다 간편비밀번호설정한적이없는데 다시설정하려면 회원가입중에는안된다합니다
1513,1514,20201010,2020,10,10,1,서비스쓰레기네요 장난하나요 신분증촬영 안되는 시간이랑 이유라도 적어놓던가 서비스를 막아놓던가 되는거 처럼해놓고 점검중이라 자꾸나와서 포털검색으로 안되는 원인 찾아보게만드네 ㅡㅡ 서비스좀 신경쓰세요 카뱅이랑진짜비교되네
1514,1515,20200709,2020,07,09,5,편하고 빠르게 고객 입장에 맞춘 구성 입니다
1515,1516,20200905,2020,09,05,1,저기요 휴대폰인증번호 보냇다면서 왜 아무응답이 없는건가요? 몇십번을해봐도똑같네요
1516,1517,20220104,2022,01,04,1,어제 적은글이 지워졌나봐요 삭제후 재설치를 해도 로긴화면에서 팅겨버립니다.
1517,1518,20190827,2019,08,27,1,앱깔고 계좌개설하는데 거절당했어요.며칠전에 농협계좌개설한거하나있었는데 그거때문에 안된답니다. 너무하네요. 안좋은거같아요.
1518,1519,20210403,2021,04,03,1,실행이 안되서 삭제후 재설치중임 며칠전부터 그럼
1519,1520,20210816,2021,08,16,1,비정상 동작 감지되었습니다 뜨면서 실행이 안되네 뭐에요 이앱
1520,1521,20210224,2021,02,24,4,잘쓰고있지만 가끔 알림이 오지않거나 뒤늦게옵니다.
1521,1522,20200911,2020,09,11,4,간편하고 심플하네요 보안성도 좋구요
1522,1523,20201203,2020,12,03,1,"앱실행도 안되고, 삭제후 재설치도 안되네요.어떻게 햐야되나요."
1523,1524,20211007,2021,10,07,1,폰바꿔서 다시 깔려고 들어옴 맨 위에 듣도보도 못 한 앱이 있음 밑에 익숙한 앱있음 그거 깔고 개뻘짓함 알고보니 이게 원래 앱 ㅉ
1524,1525,20210816,2021,08,16,1,비정상동작이 감지되 중지한다는 메시지 뜨고 사용 불가인데 방법없나요?
1525,1526,20210423,2021,04,23,1,이건 뭐 실행도 안되고 재설치도 안되고 ㅡㅡ 금융거래에 차질생기면 열받는데 뭐하자는건지
1526,1527,20210519,2021,05,19,1,앱접속이안되는데 캐시삭제같은소리할게아니라 점검일정이라던지 정확한 일정을공지해주시던지해야죠 은행어플이 게임도아니고 책임감없이 앵무새같은 답변만하지말고
1527,1528,20190404,2019,04,04,1,배터리 광탈하고싶으면 쓰세요 고객센터 문의 해봤는데도 게선 의지가 없음
1528,1529,20191029,2019,10,29,1,얼른 이체해야돼서 장기미사용 제한 해제 하려는데 비밀번호 입력하고 다른버튼 다 잘되는데 확인이 절대안눌려요 진짜 개빡치네 이거때문에 장기미사용 해제도 안돼서 돈 이체도 못하네요 어떡하라는건지
1529,1530,20200427,2020,04,27,1,앱이 실행시기면 굳어버려요. 앱이 중지돼버림 조치바랍니다. 노트4
